mat_number;supplier_item_number;supplier_id;quantity_amount;price_unit;amount
MAT01749716;206-01-0254.5  Mangan-PHOSPHATIERT nach;7629600;0;0;86.46
MAT01749976;0-66124-01-951-0;7629600;0;0;650.24
MAT0177006;igu3252;7629600;0;0;26.48
MAT0177504;igu2347;7629600;0;0;41.05
MAT0178573;igu3204a-c;7629600;0;0;181.85
MAT0170024;09300160540;7780200;0;0;6.47
MAT0170083;09330062701;7780200;0;100;191.69
MAT0170086;09210153001;7780200;0;100;261
MAT0170092;09330242701;7780200;0;0;4.03
MAT0170110;09330102716;7780200;0;100;382.7
MAT0170115;09310062701;7780200;0;100;723.12
MAT0170131;09300100292;7780200;0;0;12.57
MAT0170142;09300061541;7780200;0;0;2.74
MAT0170146;09300161520;7780200;0;100;429.34
MAT0170149;09300241520;7780200;0;0;3.13
MAT0170235;09150006106;7780200;0;100;14.5
MAT0170240;09330006104;7780200;0;100;7.71
MAT0170345;09330009915;7780200;0;100;8
MAT0170441;09140123101;7780200;0;100;61.73
MAT0170478;09620005006;7780200;0;100;564.87
MAT0170515;09210403101;7780200;0;100;306.49
MAT0170702;09330006105;7780200;0;100;7.71
MAT0170768;09300161250;7780200;0;0;5.62
MAT0170948;09300009965;7780200;0;100;255
MAT0170976;09140063001;7780200;0;100;93.14
MAT0170977;09140063101;7780200;0;100;93.14
MAT0170989;09380122601;7780200;0;100;1817.3
MAT01710205;09140022751;7780200;0;100;768.93
MAT0171027;09140033001;7780200;0;100;93.14
MAT0171029;09300100301;7780200;0;100;418.04
MAT01710436;09140009960;7780200;0;100;85.56
MAT01711145;19200030427;7780200;0;100;87.66
MAT01711158;09300100803;7780200;0;0;7.05
MAT01711160;19300100447;7780200;0;100;708.75
MAT01711172;09200160801;7780200;0;0;4.58
MAT01711179;19300160447;7780200;0;100;565.33
MAT01711182;19300160537;7780200;0;0;6.83
MAT01711190;19300161542;7780200;0;0;2.93
MAT01711195;19300240429;7780200;0;100;1796.27
MAT01711219;19200321521;7780200;0;100;551.6
MAT01711260;09330104726;7780200;0;0;11.73
MAT01711263;09330102672;7780200;0;100;1168.52
MAT01711267;09330164639;7780200;0;0;15.29
MAT01711305;09330244625;7780200;0;0;22.83
MAT01711310;09330244726;7780200;0;0;22.83
MAT01711324;09210252701;7780200;0;0;16.83
MAT01711335;09330162672;7780200;0;0;17.16
MAT01753804;NY806NC;7784100;0;0;4.87
MAT01753860;PKP213 x 19580 AOL;7784100;0;0;74.24
MAT01753894;HD113;7784100;0;0;3.12
MAT01754094;PKP210 x 14181 AOL  LXT5CM+WG5BQG;7784100;0;0;71.73
MAT01754125;PKP210 x 16547 AOL  LXT5CM+WG5BQG;7784100;0;0;83.01
MAT0178137;1xDKOL13;7510124;0;0;8.95
MAT0178149;1xDKOL6;7510124;0;0;9.3
MAT0178372;DKOL6/DKOL6;7510124;0;0;6.96
MAT0178376;DKOL13/DKOL13;7510124;0;0;14.78
MAT0178381;DKOL6/DKOL6;7510124;0;0;9.9
MAT01721789;Aluminium;7510141;0;0;48
MAT01721789;Aluminium;7510141;50;0;5.2
MAT01721789;Aluminium;7510141;100;0;4.6
MAT01717917;224788;7564200;0;0;39
MAT0173577;GPN300F211;7565700;0;1000;28
MAT0170707;LPNA06BFRDN170;7567300;0;0;15.76
MAT01712887;SPNA06HMRVN169;7567300;0;0;12.86
MAT01721380;SPOC17GMRSN169;7567300;0;0;7.4
MAT0172155;SFFA09JMRSN000;7567300;0;0;5.9
MAT01724870;SPGA06DFSBN000;7567300;0;0;14.38
MAT0172616;090.000024.2000;7567300;0;0;6.65
MAT01735363;LPLA08LFRF0213;7567300;0;0;19.77
MAT01737495;SPNA12SNNNN169;7567300;0;0;8.5
MAT01739616;121525-1011;7567300;0;0;16.16
MAT01739616;121525-1011;7567300;5;0;13.01
MAT01743633;PFFA06CMRHG000;7567300;0;0;17.32
MAT0174417;SPNA07BFSBN169;7567300;0;0;11.85
MAT0175188;SROC17GFRON169;7567300;0;0;11.5
MAT0175940;SPUC21BFRFN21012;7567300;0;0;25.44
MAT01721962;514.GFK/29;7569200;0;100;29.35
MAT01721963;829240;7569200;0;100;286.4
MAT01729057;156dCN3632;7569200;0;0;35.35
MAT01731041;158212pm2x24,5;7569200;0;0;31.36
MAT01737074;EW225232;7569200;0;0;1.05
MAT01743679;bg 232ms;7569200;0;100;462.79
MAT01748938;KLE 232;7569200;0;100;520.44
MAT01755963;232 EF;7569200;0;100;1085.7
MAT01757839;232F / DMG ID: 2307650;7569200;0;0;3.71
MAT0178278;23254p18S09;7569200;0;100;514.41
MAT0175112;60012241;7575900;0;100;353.65
MAT01722610;BEWS00PC;7577300;0;0;28.5
MAT01722610;BEWS00PC;7577300;10;0;22
MAT01722610;BEWS00PC;7577300;100;0;13.9
MAT01734820;BCC M414-M414-6D-331-PS54T2-110;7577300;0;0;75.53
MAT01736067;BCCM415-0000-1A-003-PX0434-100;7577300;0;0;18
MAT01736773;BNI005T;7577300;5;0;112.5
MAT01736773;BNI005T;7577300;20;0;103.13
MAT01736773;BNI005T;7577300;0;0;79.95
MAT01737511;BCC06FR;7577300;0;0;106.06
MAT01737511;BCC06FR;7577300;15;0;100.3
MAT01737511;BCC06FR;7577300;50;0;82.6
MAT01739106;85365019;7577300;0;0;96
MAT01739106;85365019;7577300;2;0;71
MAT01741429;BNI005H   BNI PNT-508-105-Z015;7577300;0;0;359.98
MAT01741522;BCC06FT;7577300;0;0;145.6
MAT01741522;BCC06FT;7577300;5;0;147.25
MAT01741522;BCC06FT;7577300;10;0;131.75
MAT01752488;BNI0032;7577300;0;0;192
MAT01753650;BPI00CM;7577300;0;0;53.5
MAT01753834;BNI007Z;7577300;0;0;144.8
MAT01712525;1202100000;7653900;0;0;7.73
MAT01712784;1739610000;7653900;0;100;196.11
MAT01712786;1739660000;7653900;0;100;19.31
MAT01714434;0251311502;7653900;0;100;2.07
MAT01714956;0251311687;7653900;0;100;2.07
MAT01716241;0252611751;7653900;0;100;2.3
MAT01716244;0252611661;7653900;0;100;2.3
MAT01716345;0523060001;7653900;0;100;1.85
MAT01716349;0473360000;7653900;0;100;1.76
MAT01716791;1806010000;7653900;0;0;37.42
MAT01717045;1898241500;7653900;0;0;37.68
MAT01717587;1962850000;7653900;0;0;6.1
MAT01718389;1871809999;7653900;0;100;7.87
MAT01718559;1020300000;7653900;0;100;71.91
MAT01719746;1207500000;7653900;0;0;4.87
MAT01719753;1788120000;7653900;0;0;3.57
MAT01720217;0382860000;7653900;0;100;12.15
MAT01723016;1860120000;7653900;0;100;15.52
MAT01724266;0567300000;7653900;0;0;137.6
MAT01732381;Zg:RC-63249-03;7640039;0;0;35
MAT01732470;RC-65718-01;7640039;0;0;20.57
MAT01732671;RC-66156-01;7640039;0;0;22.34
MAT01732885;Zg.Nr.: RC-66645-03;7640039;0;0;35.83
MAT01755168;12.9 M 5x 55 4762 // Wewo 216005055;7650145;0;100;12.31
MAT01755168;12.9 M 5x 55 4762 // Wewo 216005055;7650145;200;100;24.62
MAT0175681;052220000;7650145;0;0;4.94
MAT01756979;364008000;7650145;0;100;7
MAT01757853;270005030;7650145;0;100;1
MAT0176005;216006055;7650145;0;100;5.53
MAT0176273;216005060;7650145;0;100;6.28
MAT0176837;975010662;7650145;0;100;3.3
MAT0177010;DIN 7991 M8X16;7650145;0;100;3.05
MAT0178656;158010220;7650145;0;100;25.48
MAT0178953;249008110;7650145;0;100;10.6
MAT0179656;289003000;7650145;0;100;0.38
MAT0172812;0253411511;7653900;0;100;4.41
MAT0172819;0251311511;7653900;0;100;2.66
MAT01729013;1067380000;7653900;0;0;12.31
MAT01730290;1568241651;7653900;0;100;2.25
MAT01731137;9200680000;7653900;0;100;48.2
MAT01734995;1651580000;7653900;0;0;0.26
MAT01735290;1324020000;7653900;0;0;18.34
MAT01736349;1353750000;7653900;0;0;7.49
MAT01737319;1733651514;7653900;0;100;0.05
MAT0173754;0253411681;7653900;0;100;4.41
MAT01738736;8923030000;7653900;0;100;1161.2
MAT01742512;1081150000;7653900;0;100;338.54
MAT01742692;9457380250;7653900;0;0;3.86
MAT01744841;1867200000;7653900;0;100;562.86
MAT01745904;1809630000;7653900;0;0;9.02
MAT01746545;1705310000;7653900;0;100;20.29
MAT01747579;1788650000;7653900;0;0;10.52
MAT01747879;1651610000;7653900;0;0;0.72
MAT01748917;1989970000;7653900;0;100;17.46
MAT01748919;1521670000;7653900;0;100;126.22
MAT01749122;1608890000;7653900;0;100;64.7
MAT01749133;1112910000;7653900;0;100;12.15
MAT01752093;1582260000;7653900;0;100;34.61
MAT01752184;1013470000;7653900;0;100;148.72
MAT01752547;1971620000;7653900;0;0;3.5
MAT01752610;2719800000;7653900;0;100;158.7
MAT01753966;1610700000;7653900;0;100;37.76
MAT01755608;1606670000;7653900;0;100;133
MAT0175700;0252611526;7653900;0;100;2.3
MAT01758167;1007900000;7653900;0;0;0.3244
MAT01759584;1513850000;7653900;0;0;0.3972
MAT0176161;1418100000;7653900;0;100;138.78
MAT0176162;1567430000;7653900;0;100;15.08
MAT0176263;1567060000;7653900;0;100;6.17
MAT0176512;1417000000;7653900;0;100;130.37
MAT0176514;1421900000;7653900;0;100;23.18
MAT0176518;1415100000;7653900;0;100;94.1
MAT0176835;1010200000;7653900;0;100;142.88
MAT0176907;8847530000;7653900;0;0;51.09
MAT0178024;1606670000;7653900;0;100;111.02
MAT0178365;1568241671;7653900;0;100;2.41
MAT0179867;1815530000;7653900;0;100;184.41
MAT0179870;8881530000;7653900;0;0;1.29
MAT01710557;231-610;7658300;0;100;598
MAT01712788;231-102/037-00;7658300;0;0;0.6
MAT01714270;734-106;7658300;0;100;376
MAT01715442;793-503;7658300;0;100;343
MAT01715665;248-503;7658300;0;100;170.6
MAT01716599;769-513;7658300;0;100;39.7
MAT01717249;890-111;7658300;0;100;14
MAT01717825;721-103/037-000;7658300;0;100;134.5
MAT01718907;2020-181;7658300;0;100;67
MAT01718907;2020-181;7658300;250;100;25.5
MAT01720517;248-504;7658300;0;100;170.65
MAT01731262;734-302/019-000;7658300;0;100;207
MAT0173200;231-612;7658300;0;100;699
MAT01733850;734-118;7658300;0;100;1052
MAT01734721;734-431;7658300;0;100;21.5
MAT01737332;2022-104/123-000;7658300;0;100;361
MAT01737653;231-634/019-000;7658300;0;100;306
MAT01738108;2020-205/000-037;7658300;0;100;373
MAT0173837;231-624/050-000;7658300;0;100;468.5
MAT01738523;289-172;7658300;0;100;3444
MAT0174089;769-109;7658300;0;100;708
MAT01743684;723-612/000-044;7658300;0;0;3.21
MAT01743690;721-105/026-047;7658300;0;0;1.46
MAT0174531;734-105;7658300;0;100;320
MAT0174555;769-104/022-000;7658300;0;100;338
MAT01746728;231-210/026-000;7658300;0;100;650
MAT01748713;890-244;7658300;0;100;272.8
MAT0174879;231-004/053-000;7658300;0;100;596.5
MAT01750490;756-9201/040-000;7658300;0;0;6.93
MAT01753416;734-104/037-047/032-000;7658300;0;0;1.73
MAT01756398;231-112/026-000;7658300;0;100;409
MAT0175701;769-115;7658300;0;100;1155
MAT01757052;2022-104/000-037;7658300;0;100;278
MAT01759618;734-302/000-044/032-000;7658300;0;100;140.5
MAT01759620;734-306;7658300;0;100;216
MAT01759779;2022-108/145-000;7658300;0;0;6.79
MAT0179115;209-140;7658300;0;100;31
MAT0179364;210-112;7658300;0;100;1128
MAT0179366;280-637;7658300;0;100;406
MAT0179370;249-117;7658300;0;100;64
MAT01718847;82-00182;7660052;0;100;220.42
MAT01719771;82-00114;7660052;0;100;549
MAT01737637;34-03107;7660052;0;0;30.3
MAT01741964;CYCRJ6M42X-CRJ2M42-400KFX;7660052;0;0;25.6
MAT01741964;CYCRJ6M42X-CRJ2M42-400KFX;7660052;50;0;25.29
MAT01741964;CYCRJ6M42X-CRJ2M42-400KFX;7660052;100;0;25.12
MAT01741971;CYCRJ6M42X-CRJ2M42-700KFX;7660052;0;0;30.56
MAT01741971;CYCRJ6M42X-CRJ2M42-700KFX;7660052;50;0;30.25
MAT01741971;CYCRJ6M42X-CRJ2M42-700KFX;7660052;100;0;30.09
MAT01734486;TU1065S1;7597700;0;0;1.19
MAT01734486;TU1065S1;7597700;100;0;1.1897
MAT01734486;TU1065S1;7597700;500;0;0.94585
MAT01734670;28391;7597700;0;100;172.8
MAT01734693;TU 0805 BU-20  00028257;7597700;0;0;0.76
MAT01745547;B040720000;7597700;0;0;340.29
MAT01753666;TUZ0805BU-20;7597700;0;0;2.05
MAT01753669;TUZ1495R;7597700;0;0;18.16
MAT01753671;TUZ0805B-20;7597700;0;0;2.05
MAT01753674;TUZ0604BU-20;7597700;0;0;0.97
MAT01754963;00003742;7597700;0;0;12.68
MAT01731703;7102129;7597900;0;0;29.7
MAT01734049;6028516;7597900;0;0;9.68
MAT01716152;94176-S86;7600100;0;0;37.95
MAT01725038;92984-SW31;7600100;0;0;45.9
MAT01759399;156974-SW81;7600100;0;0;3.99
MAT01719486;0301294;7600101;0;0;116.1
MAT01719486;0301294;7600101;10;0;103.96
MAT01719486;0301294;7600101;20;0;101.7
MAT01727266;0301296;7600101;0;0;129
MAT01746835;301284;7600101;0;0;53.1
MAT0170303;44016;7603800;0;100;20.25
MAT0172273;.;7603800;0;0;15.33
MAT01727079;2721051;7603800;0;0;17.58
MAT01727080;2721081;7603800;0;0;8.27
MAT01731354;1529140;7603800;0;0;4.08
MAT01747757;64420075;7603800;0;0;25.18
MAT01747758;64430075;7603800;0;0;25.18
MAT01752026;4571101;7603800;0;0;4.73
MAT01755203;975 840 10;7603800;0;0;15.41
MAT01757208;ETL-Nr. 23004422;7603800;0;0;3.93
MAT0170669;95503;7604100;0;0;9.92
MAT0170662;54440199;7605500;0;0;4.43
MAT01753320;143-12-255;7605500;0;0;3.91
MAT01753320;143-12-255;7605500;10;0;3.61
MAT01753320;143-12-255;7605500;50;0;3.37
MAT0178946;126203;7605500;0;0;0.98
MAT01710017;0.CP.VBS.RP4-SB3-11;7660118;0;0;171.4
MAT01716379;n. Zg. NJ4009_155_CF;7660138;0;0;9.57
MAT01716379;n. Zg. NJ4009_155_CF;7660138;25;0;6.05
MAT01716379;n. Zg. NJ4009_155_CF;7660138;50;0;4.71
MAT01738614;104120;7660600;0;0;1
MAT01752691;siehe MAT01738799;7660600;0;0;18
MAT01710260;635877-25;7666100;0;0;147.7
MAT01710260;635877-25;7666100;5;0;140.32
MAT01710260;635877-25;7666100;10;0;132.93
MAT01710366;545 547-06;7666100;0;0;58.8
MAT01710366;545 547-06;7666100;5;0;55.86
MAT01710366;545 547-06;7666100;10;0;52.92
MAT01713324;1568241740;7666100;0;0;70
MAT01713324;1568241740;7666100;5;0;66.5
MAT01713324;1568241740;7666100;10;0;63
MAT01725534;360645-06;7666100;0;0;60.9
MAT01726633;360645-07;7666100;0;0;67.2
MAT01729987;673459-09;7666100;0;0;58.1
MAT01730150;244954-01;7666100;0;0;11.7
MAT01730665;722 414-25;7666100;0;0;190.4
MAT01737263;332115-05;7666100;0;0;58.8
MAT01737263;332115-05;7666100;5;0;55.86
MAT01737263;332115-05;7666100;10;0;52.92
MAT01737658;332115-25, L=25m;7666100;0;0;139.3
MAT01739852;545 547-12;7666100;0;0;88.2
MAT01741686;805452-03;7666100;0;0;42
MAT01746391;354319-09;7666100;0;0;71.4
MAT01746391;354319-09;7666100;5;0;67.83
MAT01748218;323897-05;7666100;0;0;61.6
MAT01748554;323897-10;7666100;0;0;81.9
MAT01748971;1036555-09;7666100;0;0;80.5
MAT01748971;1036555-09;7666100;5;0;76.48
MAT01748971;1036555-09;7666100;10;0;72.45
MAT01751601;1245639-08  DMG ID: 3843911;7666100;0;0;77
MAT01752028;805452-04;7666100;0;0;48.3
MAT01752030;805452-15;7666100;0;0;79.1
MAT01752650;1036547-08;7666100;0;0;58.1
MAT01753052;1245639-06;7666100;0;0;69.7
MAT01753313;291698-06;7666100;0;0;20.3
MAT01753317;1119394-15;7666100;0;0;79.1
MAT0170878;PG36;7668200;0;100;4746.5
MAT0177339;CA08COM-PG20-29S-01-F0;7669000;0;0;71.81
MAT0170402;1564757;7670056;0;100;62.25
MAT0170582;.;7670056;0;0;5.71
MAT01713215;973604100;7670056;0;0;3.95
MAT0171327;933175100;7670056;0;0;3.46
MAT01713981;933927-212;7670056;0;100;347.21
MAT01716910;HIR932447100;7670056;0;100;159.95
MAT01717916;932630106;7670056;0;0;15.83
MAT0172632;933 367-100;7670056;0;0;4.21
MAT01727445;237-7605;7670056;0;100;218.23
MAT01728258;732044000;7670056;0;100;22.52
MAT01753909;933022100;7670056;0;0;4.65
MAT0177024;932185-100;7670056;0;100;96.7
MAT0179908;933 388-100;7670056;0;100;341.94
MAT01712905;2080717;7670059;0;100;338.85
MAT01714658;1814500;7670059;0;100;100.25
MAT01717024;733-108;7670059;0;0;1.75
MAT01717026;733-110;7670059;0;0;2.12
MAT0172178;155M40UM5x9;7670059;0;100;50.7
MAT01721935;7491597;7670059;0;0;2.32
MAT0173277;50.009/EMV;7670059;0;100;106.7
MAT0174090;50.640PA7035;7670059;0;100;101.78
MAT01757948;1496917 - RXL-155-0,34mm² BU;7670059;0;100;37.79
MAT0178514;23456110;7670059;0;100;99
MAT01714513;84024506;7670093;0;0;9.33
MAT01714837;FMTJ.FMTJ-D100;7670093;0;0;3.07
MAT01720307;09H02FGG-LB-A1/A1-2-12m;7670093;0;0;68.99
MAT0172308;84003903;7670093;0;100;128.08
MAT0172904;Masterline1104-3-22/22-45;7670093;0;0;652
MAT0172905;Masterline1104-3-22/22-12;7670093;0;0;552
MAT0172913;DH-1-62-22/22-2-3 M;7670093;0;0;28.48
MAT01751086;21000615;7670093;0;0;4.25
MAT01753930;70006 / 22544755;7670093;0;0;1131.11
MAT01753931;22645337;7670093;0;0;261.92
MAT0173561;335-7331;7670116;0;0;140
MAT01716982;HKP-F413;7670146;0;0;0.19
MAT01717206;MR-50F;7670146;0;0;3.75
MAT01718322;MRP-M112;7670146;0;0;0.22
MAT01720554;MR20F;7670146;0;0;2.49
MAT01732290;DF1E-11S-2.5C;7670146;0;0;0.14
MAT0175932;Zelloplast-Streifen auf 100M Rolle;7670171;0;100;471.33
MAT0170464;1209210014;7670203;0;100;51.6
MAT0170471;1033162101;7670203;0;100;59.77
MAT01711769;1609250051;7670203;0;100;170.91
MAT01741990;CYCRJ6M42X-CRJ6M42-550KFX;7660052;0;0;32.93
MAT01741990;CYCRJ6M42X-CRJ6M42-550KFX;7660052;50;0;32.63
MAT01741990;CYCRJ6M42X-CRJ6M42-550KFX;7660052;100;0;32.46
MAT01749284;80-03026;7660052;0;0;12.18
MAT01754200;82-00735;7660052;0;100;924.48
MAT0177764;82-00154;7660052;0;0;9.5
MAT0177764;82-00154;7660052;50;0;7.93
MAT0177764;82-00154;7660052;100;0;6.98
MAT01720656;RC BI-1215-08;7660096;0;0;72.7
MAT01720656;RC BI-1215-08;7660096;10;0;67.3
MAT01720656;RC BI-1215-08;7660096;60;0;56.1
MAT01721627;10-822-543;7660096;0;0;25.95
MAT01721631;11-129-283;7660096;0;0;41.37
MAT01724308;50505;7660096;0;0;0.01
MAT01714373;AD.0105.1536;7660098;0;0;32.5
MAT01717204;ZG. 42677.4 / 908.302.__;7660098;0;0;1.01
MAT01717204;ZG. 42677.4 / 908.302.__;7660098;250;0;0.84
MAT01717204;ZG. 42677.4 / 908.302.__;7660098;500;0;0.78
MAT01719062;0_042_010_186;7660098;0;0;64.48
MAT01719195;M80701.10;7660098;0;0;156.15
MAT01719195;M80701.10;7660098;5;0;92.04
MAT01719195;M80701.10;7660098;10;0;84.95
MAT01719202;0_575:381_300;7660098;5;0;30.62
MAT01719202;0_575:381_300;7660098;10;0;26.19
MAT01719202;0_575:381_300;7660098;0;0;66.03
MAT01719897;Motorabdeckung G0038.1541.072;7660098;0;0;35.8
MAT01719897;Motorabdeckung G0038.1541.072;7660098;50;0;3.7
MAT01719897;Motorabdeckung G0038.1541.072;7660098;100;0;3.3
MAT01730161;2182-41-203E-00;7660098;0;0;103.6
MAT01730161;2182-41-203E-00;7660098;5;0;54.7
MAT01730161;2182-41-203E-00;7660098;30;0;45.8
MAT01730164;2182-41-302E-00;7660098;30;0;15.5
MAT01730164;2182-41-302E-00;7660098;0;0;62.5
MAT01730164;2182-41-302E-00;7660098;5;0;23.5
MAT0173261;136901;7660098;0;0;14.9
MAT01717523;17250M25M26T001;7660102;0;0;1.44
MAT01736276;103090M001;7660102;0;0;3.65
MAT01737201;D060H070T;7660102;0;0;0.54
MAT01746721;113TF002;7660102;0;0;0.7
MAT01748370;139165;7670234;0;0;4.51
MAT01748370;139165;7670234;500;0;8.2
MAT01714524;12MC4000;7670294;0;0;2.62
MAT01714524;12MC4000;7670294;500;0;2.35
MAT01714524;12MC4000;7670294;1000;0;2.09
MAT01714526;12MC8000;7670294;0;0;5.42
MAT01714531;12F15000;7670294;0;0;7.87
MAT01714533;12M14000;7670294;0;0;5.96
MAT01714537;12FZ5000;7670294;0;0;2.76
MAT01714539;12FT4000;7670294;0;0;2.62
MAT01714542;12MZ4000;7670294;0;0;2.62
MAT01714544;12MZ8000;7670294;0;0;5.42
MAT01714546;12MT5000;7670294;0;0;2.76
MAT0179802;4202-08504;7680026;0;100;942.9
MAT01710029;Kundenbeistellung;7681100;0;0;0.01
MAT01710346;Bartsch;7681100;0;0;0.01
MAT01710379;CF5.10.18;7681100;0;0;0.01
MAT01710388;Kundenbeistellung;7681100;0;0;0.01
MAT01710390;Kundenbeistellung;7681100;0;0;0.01
MAT01710426;Kundenbeistellung Simkon;7681100;0;0;0.01
MAT01710440;Kundenbeistellung Finnah;7681100;0;0;0.01
MAT01711586;Kundenbeistellung FZ Jüli;7681100;0;0;0.01
MAT01711651;.;7681100;0;0;4.5
MAT01711656;Kundenbeistellung Reichen;7681100;0;0;0.01
MAT01711749;Z127.001;7681100;0;0;4.4
MAT01711760;Kundenbeistellung Kranend;7681100;0;0;0.01
MAT01711777;Beistellung Afema;7681100;0;0;0.01
MAT01711780;Beistellung Otto Junker;7681100;0;0;0.01
MAT01711863;Kundenbeistellung Toyoda;7681100;0;0;0.01
MAT01712027;Kundenbeistellung Alu Nor;7681100;0;0;0.01
MAT01712446;406-810-002;7681100;0;0;0.01
MAT01712538;Kundenbeistellung Areva;7681100;0;0;0.01
MAT01712540;Kundenbeistellung Areva;7681100;0;0;0.01
MAT01712978;Burndy Y16 RCM;7681100;0;0;0.01
MAT01713193;Beistellung Otto Junker;7681100;0;0;0.01
MAT01713197;Beistellung Otto Junker;7681100;0;0;0.01
MAT01713370;Absolut RKG4200 / 9,0m;7681100;0;0;0.01
MAT01713559;1-1401-237439;7681100;0;0;6.86
MAT01713560;BGC-0,75-AG;7681100;0;0;1.42
MAT01713592;Kundenbeistellung;7681100;0;0;0.01
MAT01713836;801-007-16NF7-10PA;7681100;0;0;0.01
MAT01713838;D38999/26WC4PN;7681100;0;0;31.5
MAT01713917;600-052-1;7681100;0;0;0.01
MAT01714029;Kundenbeistellung;7681100;0;0;0.01
MAT01714100;Beistellung Demag Cranes;7681100;0;0;0.01
MAT01714382;KUNDENBEISTELLUNG;7681100;0;0;0.01
MAT01714720;KUNDENBEISTELLUNG;7681100;0;0;0.01
MAT01714723;KUNDENBEISTELLUNG;7681100;0;0;0.01
MAT01714828;KUNDENBEISTELLUNG;7681100;0;0;0.01
MAT01714879;K 107 A018+;7681100;0;0;0.01
MAT01715039;KUNDENBEISTELLUNG;7681100;0;0;0.01
MAT01715041;KUNDENBEISTELLUNG;7681100;0;0;0.01
MAT01715164;.;7681100;0;0;0.01
MAT01715179;Kundenbeistellung;7681100;0;0;0.01
MAT01715182;Kundenbeistellung;7681100;0;0;0.01
MAT01715211;550306;7681100;0;0;0.01
MAT0171544;KUNDENBEISTELLUNG;7681100;0;0;0.01
MAT01715545;Beistellung Aicher Präzis;7681100;0;0;0.01
MAT01715604;Kundenbeistellung;7681100;0;0;0.01
MAT01715675;8700069;7681100;0;0;0.35
MAT01715685;Kundenbeistellung;7681100;0;0;0.01
MAT0171576;BEISTELLUNG HOLZMA;7681100;0;0;0.01
MAT01716153;SL-FMC17P0244;7681100;0;0;0.01
MAT01716461;.;7681100;0;0;0.01
MAT01716817;V4NCT7 QA4 / 1162606 + 1162609;7681100;0;0;5.5
MAT01716817;V4NCT7 QA4 / 1162606 + 1162609;7681100;25;0;4.5
MAT01716817;V4NCT7 QA4 / 1162606 + 1162609;7681100;50;0;3.95
MAT01716908;4220379907;7681100;0;0;0.01
MAT01716989;R88A-CRW-A020C-DE;7681100;0;0;0.01
MAT01716994;Kundenbeistellung;7681100;0;0;0.01
MAT01717156;Kundenbeistellung;7681100;0;0;0.01
MAT01717159;Kundenbeistellung;7681100;0;0;0.01
MAT01717318;Kundenbeistellung Cegelec;7681100;0;0;0.01
MAT01717473;AMPH3106A28-11P-PG21;7681100;0;0;113.6
MAT01717963;Kundenbeistellung Durst;7681100;0;0;0.01
MAT01724475;559004006;7650145;0;100;10.43
MAT01724515;219008040;7650145;0;100;13.48
MAT01725174;440084000;7650145;0;100;0.63
MAT01725275;713005008;7650145;0;100;2.08
MAT01725392;374010060;7650145;0;100;19.22
MAT01725411;547003008;7650145;0;100;3.6
MAT01725413;547004030;7650145;0;100;3.25
MAT01725514;217005030;7650145;0;100;6.91
MAT01725632;212006025;7650145;0;100;2.09
MAT01725830;4214409034;7650145;0;0;9.8
MAT01726360;263008014;7650145;0;100;4.23
MAT0172660;366006000;7650145;0;100;2.36
MAT01727532;711008016;7650145;0;100;0.0561
MAT01727613;M5x45, DIN7984-V2A;7650145;0;100;5.22
MAT01727995;212010016;7650145;0;100;5.67
MAT01728026;211010055;7650145;0;100;6.96
MAT01729568;270004008;7650145;0;100;3.26
MAT01730260;218004008;7650145;0;100;1.4
MAT01730271;218004012;7650145;0;100;1.44
MAT01731423;216005075;7650145;0;100;12.75
MAT0173173;971229010;7650145;0;0;0.55
MAT01732029;711006008;7650145;0;100;14.04
MAT01734169;548008040;7650145;0;100;12.49
MAT0173657;219004008;7650145;0;100;3.24
MAT01736601;711008012;7650145;0;100;4.72
MAT01736603;041043000;7650145;0;100;0.18
MAT01736729;214004008;7650145;0;100;3.37
MAT01736731;975006780;7650145;0;0;0.19
MAT01737306;559005016;7650145;0;100;1.23
MAT01737309;217006035;7650145;0;100;7.51
MAT0173826;662008020;7650145;0;100;2.88
MAT01738858;218005010;7650145;0;100;0.02
MAT01738909;553043000;7650145;0;100;0.72
MAT0173975;219004006;7650145;0;100;2.55
MAT01739940;715008016;7650145;0;100;6.32
MAT01740023;548005016;7650145;0;100;1.83
MAT01740253;637064025;7650145;0;100;2.78
MAT01740909;1140006008;7650145;0;100;8.03
MAT0174157;216004030;7650145;0;100;2.2
MAT01742445;712006012;7650145;0;100;1.98
MAT01742525;374005110;7650145;0;100;30
MAT01742652;276005000;7650145;0;100;0.28
MAT01743837;216005012;7650145;0;100;1.4
MAT01743846;216006060;7650145;0;100;5.94
MAT01744014;216006100;7650145;0;100;13.42
MAT01744598;263010100;7650145;0;100;36.61
MAT01744780;216008080;7650145;0;100;15
MAT0174486;216004035;7650145;0;100;3.61
MAT01745008;712012030;7650145;0;100;48.62
MAT0174506;362004000;7650145;0;100;0.45
MAT01745135;212003012;7650145;0;100;1.14
MAT01745309;211005012;7650145;0;100;1.33
MAT01745462;214006025;7650145;0;100;5.2
MAT01746696;250KS3;7650145;0;100;2.25
MAT01746697;58004000;7650145;0;100;1.8
MAT01749584;523022009;7650145;0;1000;20.02
MAT01750216;212005016;7650145;0;0;0.16
MAT01750507;781008016;7650145;0;0;0.19
MAT01751424;975625721;7650145;0;100;15
MAT01751444;040150000;7650145;0;100;2.84
MAT01751763;76900800F;7650145;0;100;55.2
